53678  54.035581 fe80::7834:382c:d690:71ed → ff02::1:3    LLMNR 84 Standard query 0x4f6b A wpad
53752  54.097081 fe80::f1db:4e66:84ff:4cb5 → ff02::1:2    DHCPv6 147 Solicit XID: 0xe69db9 CID: 000100011c4ab411ac9e1717e195 
53849  54.241372 fe80::c5eb:59c7:f959:5107 → ff02::1:2    DHCPv6 148 Solicit XID: 0xc64693 CID: 0001000119095ce580c16ee2b4da 
54600  55.095938 fe80::f1db:4e66:84ff:4cb5 → ff02::1:2    DHCPv6 147 Solicit XID: 0xe69db9 CID: 000100011c4ab411ac9e1717e195 
54686  55.240715 fe80::c5eb:59c7:f959:5107 → ff02::1:2    DHCPv6 148 Solicit XID: 0xc64693 CID: 0001000119095ce580c16ee2b4da 
54777  55.384453 fe80::6184:e416:3414:1d3 → ff02::1:2    DHCPv6 156 Solicit XID: 0xcbe607 CID: 000100011c21a137000ffe9edc4d 
55682  56.873616 fe80::d45:f230:3eef:5ea8 → ff02::1:2    DHCPv6 147 Solicit XID: 0x4a0f0a CID: 0001000116f4cbac001ec94c046e 
55695  56.945300 fe80::16da:e9ff:fe6e:4c7e → ff02::fb     MDNS 898 Standard query 0x0000 SRV HP LaserJet P4015 [0FA1F0]._printer._tcp.local, "QM" question TXT HP LaserJet P4015 [0FA1F0]._printer._tcp.local, "QM" question TXT TXT TXT TXT
55696  56.946727 fe80::3ed9:2bff:fe0f:a1f0 → ff02::fb     MDNS 196 Standard query response 0x0000 SRV, cache flush 0 0 515 4015xP3Este.local A, cache flush 150.244.56.57 AAAA, cache flush fe80::3ed9:2bff:fe0f:a1f0
55697  56.947745 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff0f:a1f0 ICMPv6 86 Neighbor Solicitation for fe80::3ed9:2bff:fe0f:a1f0 from 1c:c1:de:84:2b:2e
55806  57.096013 fe80::f1db:4e66:84ff:4cb5 → ff02::1:2    DHCPv6 147 Solicit XID: 0xe69db9 CID: 000100011c4ab411ac9e1717e195 
55875  57.240779 fe80::c5eb:59c7:f959:5107 → ff02::1:2    DHCPv6 148 Solicit XID: 0xc64693 CID: 0001000119095ce580c16ee2b4da 
55926  57.282671 fe80::225:90ff:fef1:250a → ff02::1:2    DHCPv6 90 Solicit XID: 0xc471ef CID: 000100011dc60ed7002590f1250a 
57304  59.201051 fe80::500e:59cb:3392:de08 → ff02::1:2    DHCPv6 151 Solicit XID: 0x35ba37 CID: 000100011bee4b0054a050509150 
57952  59.951792 fe80::3a2c:4aff:feb4:c7d7 → ff02::fb     MDNS 443 Standard query response 0x0000 HINFO, cache flush X86_64 LINUX PTR chema-Lab [38:2c:4a:b4:c7:d7]._workstation._tcp.local SRV, cache flush 0 0 9 chema-Lab.local TXT, cache flush PTR _workstation._tcp.local AAAA, cache flush fe80::3a2c:4aff:feb4:c7d7 PTR, cache flush chema-Lab.local PTR chema-Lab._udisks-ssh._tcp.local SRV, cache flush 0 0 22 chema-Lab.local TXT, cache flush PTR _udisks-ssh._tcp.local
57953  59.952026 fe80::c634:6bff:feac:e8ec → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57954  59.952035 fe80::20f:feff:feca:45f3 → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57955  59.952038 fe80::210:18ff:fe7f:6c24 → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57956  59.952041 fe80::225:90ff:fef0:dc78 → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57957  59.952043 fe80::16da:e9ff:fe6e:4c7e → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
57958  59.952046 fe80::56a0:50ff:fe50:9156 → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57959  59.952049 fe80::16da:e9ff:fe6e:50cc → ff02::fb     MDNS 199 Standard query response 0x0000 PTR _workstation._tcp.local PTR _rfb._tcp.local PTR _http._tcp.local PTR _udisks-ssh._tcp.local
57960  59.952052 fe80::c634:6bff:feac:e8ed → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57961  59.952055 fe80::21f:29ff:fe01:7847 → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57962  59.952099 fe80::e269:95ff:fef9:aa78 → ff02::fb     MDNS 247 Standard query response 0x0000 PTR _workstation._tcp.local PTR _ipp._tcp.local PTR _ipps._tcp.local PTR _printer._tcp.local PTR _sane-port._tcp.local PTR _udisks-ssh._tcp.local
57963  59.952115 fe80::21e:c9ff:fe4c:632 → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57964  59.952118 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffb4:c7d7 ICMPv6 86 Neighbor Solicitation for fe80::3a2c:4aff:feb4:c7d7 from 1c:c1:de:84:2b:2e
57965  59.952180 fe80::d6be:d9ff:fed4:7158 → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57966  59.952185 fe80::21a:92ff:fe81:68f9 → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57967  59.952188 fe80::21a:4bff:fe0a:c8c3 → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57968  59.952192 fe80::92b1:1cff:fe94:4605 → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
57969  59.952230 fe80::21c:c0ff:fe34:c0fa → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
57970  59.952239 fe80::d63d:7eff:fe21:2c6c → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
57971  59.952242 fe80::92b1:1cff:fe94:369c → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57972  59.952246 fe80::6e62:6dff:fea7:1b1 → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
57973  59.952369 fe80::3a60:77ff:fedf:ca7c → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
57974  59.952375 fe80::ec4:7aff:fe69:7b0e → ff02::fb     MDNS 173 Standard query response 0x0000 PTR _workstation._tcp.local PTR _rfb._tcp.local PTR _http._tcp.local
57975  59.952378 fe80::beae:c5ff:fed9:4329 → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
57976  59.952380 fe80::a00:27ff:feda:b953 → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57977  59.952382 fe80::f66d:4ff:fed4:bed1 → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57978  59.952385 fe80::baac:6fff:fe2a:cb4d → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
57979  59.952387 fe80::a2e:5fff:fe73:e49c → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57980  59.952389 fe80::7271:bcff:fea8:43be → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
57981  59.952392 fe80::3a60:77ff:fedf:caf7 → ff02::fb     MDNS 186 Standard query response 0x0000 PTR _workstation._tcp.local PTR _touch-able._tcp.local PTR _udisks-ssh._tcp.local
57982  59.952394 fe80::da50:e6ff:fedb:4bf → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
57983  59.952483 fe80::21c:c0ff:feb2:d840 → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _touch-able._tcp.local
57984  59.952509 fe80::d250:99ff:fe08:3973 → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57985  59.952512 fe80::1e6f:65ff:fe84:c095 → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
57986  59.952514 fe80::92fb:a6ff:fe86:3007 → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57987  59.952516 fe80::92fb:a6ff:fe4b:c49a → ff02::fb     MDNS 183 Standard query response 0x0000 PTR _workstation._tcp.local PTR _libvirt._tcp.local PTR _udisks-ssh._tcp.local
57988  59.952524 fe80::221:5aff:fe65:277f → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57989  59.952527 fe80::225:90ff:fe57:992e → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57990  59.952529 fe80::208:74ff:fe0f:4f48 → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57991  59.952585 fe80::6e62:6dff:fea7:20a → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
57992  59.952598 fe80::22cf:30ff:feaf:ffcc → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
57993  59.952609 fe80::6e62:6dff:fed3:271e → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57994  59.952671 fe80::da50:e6ff:fe56:b297 → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
57995  59.952675 fe80::ba6b:23ff:fec2:211d → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
57996  59.952678 fe80::6e62:6dff:febb:dba0 → ff02::fb     MDNS 199 Standard query response 0x0000 PTR _workstation._tcp.local PTR _rfb._tcp.local PTR _http._tcp.local PTR _udisks-ssh._tcp.local
57997  59.952680 fe80::da50:e6ff:fe56:b2c2 → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
57998  59.952682 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffac:e8ec ICMPv6 86 Neighbor Solicitation for fe80::c634:6bff:feac:e8ec from 1c:c1:de:84:2b:2e
57999  59.952707 fe80::a9e:1ff:fed1:d955 → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
58000  59.952721 fe80::dad3:85ff:fe3c:2bd4 → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
58001  59.952740 fe80::21c:25ff:fe54:714e → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
58002  59.952745 fe80::225:90ff:fe12:969f → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
58003  59.952811 fe80::4687:fcff:fe93:2fd7 → ff02::fb     MDNS 183 Standard query response 0x0000 PTR _workstation._tcp.local PTR _libvirt._tcp.local PTR _udisks-ssh._tcp.local
58004  59.952814 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffca:45f3 ICMPv6 86 Neighbor Solicitation for fe80::20f:feff:feca:45f3 from 1c:c1:de:84:2b:2e
58005  59.953061 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff7f:6c24 ICMPv6 86 Neighbor Solicitation for fe80::210:18ff:fe7f:6c24 from 1c:c1:de:84:2b:2e
58006  59.953103 fe80::a9e:1ff:fed1:d964 → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
58007  59.953254 fe80::12c3:7bff:fedc:650a → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
58008  59.953261 fe80::f2bf:97ff:fe13:d0c6 → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
58009  59.953345 fe80::e2cb:4eff:feca:fad3 → ff02::fb     MDNS 180 Standard query response 0x0000 PTR _workstation._tcp.local PTR _http._tcp.local PTR _udisks-ssh._tcp.local
58010  59.953353 fe80::1ec1:deff:fe84:2b2e → ff02::1:fff0:dc78 ICMPv6 86 Neighbor Solicitation for fe80::225:90ff:fef0:dc78 from 1c:c1:de:84:2b:2e
58011  59.953637 fe80::204:76ff:fee3:4dec → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
58012  59.953860 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff50:9156 ICMPv6 86 Neighbor Solicitation for fe80::56a0:50ff:fe50:9156 from 1c:c1:de:84:2b:2e
58013  59.954497 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffac:e8ed ICMPv6 86 Neighbor Solicitation for fe80::c634:6bff:feac:e8ed from 1c:c1:de:84:2b:2e
58014  59.954917 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff01:7847 ICMPv6 86 Neighbor Solicitation for fe80::21f:29ff:fe01:7847 from 1c:c1:de:84:2b:2e
58015  59.954962 fe80::226:54ff:fe13:1294 → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
58016  59.956226 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffd4:7158 ICMPv6 86 Neighbor Solicitation for fe80::d6be:d9ff:fed4:7158 from 1c:c1:de:84:2b:2e
58017  59.956517 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff81:68f9 ICMPv6 86 Neighbor Solicitation for fe80::21a:92ff:fe81:68f9 from 1c:c1:de:84:2b:2e
58018  59.956780 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff0a:c8c3 ICMPv6 86 Neighbor Solicitation for fe80::21a:4bff:fe0a:c8c3 from 1c:c1:de:84:2b:2e
58019  59.957060 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff94:4605 ICMPv6 86 Neighbor Solicitation for fe80::92b1:1cff:fe94:4605 from 1c:c1:de:84:2b:2e
58020  59.957326 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff34:c0fa ICMPv6 86 Neighbor Solicitation for fe80::21c:c0ff:fe34:c0fa from 1c:c1:de:84:2b:2e
58021  59.957533 fe80::2e0:4cff:fe00:4b0 → ff02::fb     MDNS 134 Standard query response 0x0000 PTR _workstation._tcp.local
58022  59.957622 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff21:2c6c ICMPv6 86 Neighbor Solicitation for fe80::d63d:7eff:fe21:2c6c from 1c:c1:de:84:2b:2e
58023  59.957874 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffdf:ca7c ICMPv6 86 Neighbor Solicitation for fe80::3a60:77ff:fedf:ca7c from 1c:c1:de:84:2b:2e
58024  59.958122 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff94:369c ICMPv6 86 Neighbor Solicitation for fe80::92b1:1cff:fe94:369c from 1c:c1:de:84:2b:2e
58025  59.958387 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffa7:1b1 ICMPv6 86 Neighbor Solicitation for fe80::6e62:6dff:fea7:1b1 from 1c:c1:de:84:2b:2e
58026  59.959367 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffda:b953 ICMPv6 86 Neighbor Solicitation for fe80::a00:27ff:feda:b953 from 1c:c1:de:84:2b:2e
58027  59.959652 fe80::6eec:ebff:fe5d:2c85 → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
58028  59.959658 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffd4:bed1 ICMPv6 86 Neighbor Solicitation for fe80::f66d:4ff:fed4:bed1 from 1c:c1:de:84:2b:2e
58029  59.960263 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff2a:cb4d ICMPv6 86 Neighbor Solicitation for fe80::baac:6fff:fe2a:cb4d from 1c:c1:de:84:2b:2e
58030  59.960858 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffa8:43be ICMPv6 86 Neighbor Solicitation for fe80::7271:bcff:fea8:43be from 1c:c1:de:84:2b:2e
58031  59.961146 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffdf:caf7 ICMPv6 86 Neighbor Solicitation for fe80::3a60:77ff:fedf:caf7 from 1c:c1:de:84:2b:2e
58032  59.961411 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffdb:4bf ICMPv6 86 Neighbor Solicitation for fe80::da50:e6ff:fedb:4bf from 1c:c1:de:84:2b:2e
58033  59.961703 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffb2:d840 ICMPv6 86 Neighbor Solicitation for fe80::21c:c0ff:feb2:d840 from 1c:c1:de:84:2b:2e
58034  59.962194 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff84:c095 ICMPv6 86 Neighbor Solicitation for fe80::1e6f:65ff:fe84:c095 from 1c:c1:de:84:2b:2e
58035  59.962465 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff08:3973 ICMPv6 86 Neighbor Solicitation for fe80::d250:99ff:fe08:3973 from 1c:c1:de:84:2b:2e
58036  59.962729 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff86:3007 ICMPv6 86 Neighbor Solicitation for fe80::92fb:a6ff:fe86:3007 from 1c:c1:de:84:2b:2e
58037  59.963597 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff57:992e ICMPv6 86 Neighbor Solicitation for fe80::225:90ff:fe57:992e from 1c:c1:de:84:2b:2e
58038  59.963872 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff4b:c49a ICMPv6 86 Neighbor Solicitation for fe80::92fb:a6ff:fe4b:c49a from 1c:c1:de:84:2b:2e
58039  59.964148 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff65:277f ICMPv6 86 Neighbor Solicitation for fe80::221:5aff:fe65:277f from 1c:c1:de:84:2b:2e
58040  59.964425 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffa7:20a ICMPv6 86 Neighbor Solicitation for fe80::6e62:6dff:fea7:20a from 1c:c1:de:84:2b:2e
58041  59.964708 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff0f:4f48 ICMPv6 86 Neighbor Solicitation for fe80::208:74ff:fe0f:4f48 from 1c:c1:de:84:2b:2e
58042  59.965967 fe80::3a2c:4aff:feb4:c7d7 → ff02::16     ICMPv6 90 Multicast Listener Report Message v2
58043  59.966001 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffaf:ffcc ICMPv6 86 Neighbor Solicitation for fe80::22cf:30ff:feaf:ffcc from 1c:c1:de:84:2b:2e
58044  59.966810 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffd3:271e ICMPv6 86 Neighbor Solicitation for fe80::6e62:6dff:fed3:271e from 1c:c1:de:84:2b:2e
58045  59.967293 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffc2:211d ICMPv6 86 Neighbor Solicitation for fe80::ba6b:23ff:fec2:211d from 1c:c1:de:84:2b:2e
58046  59.967931 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff56:b2c2 ICMPv6 86 Neighbor Solicitation for fe80::da50:e6ff:fe56:b2c2 from 1c:c1:de:84:2b:2e
58047  59.968799 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffd1:d955 ICMPv6 86 Neighbor Solicitation for fe80::a9e:1ff:fed1:d955 from 1c:c1:de:84:2b:2e
58048  59.969083 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff3c:2bd4 ICMPv6 86 Neighbor Solicitation for fe80::dad3:85ff:fe3c:2bd4 from 1c:c1:de:84:2b:2e
58049  59.969362 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff54:714e ICMPv6 86 Neighbor Solicitation for fe80::21c:25ff:fe54:714e from 1c:c1:de:84:2b:2e
58050  59.970035 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff12:969f ICMPv6 86 Neighbor Solicitation for fe80::225:90ff:fe12:969f from 1c:c1:de:84:2b:2e
58051  59.970930 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff93:2fd7 ICMPv6 86 Neighbor Solicitation for fe80::4687:fcff:fe93:2fd7 from 1c:c1:de:84:2b:2e
58054  59.973632 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffd1:d964 ICMPv6 86 Neighbor Solicitation for fe80::a9e:1ff:fed1:d964 from 1c:c1:de:84:2b:2e
58055  59.973892 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffdc:650a ICMPv6 86 Neighbor Solicitation for fe80::12c3:7bff:fedc:650a from 1c:c1:de:84:2b:2e
58056  59.974178 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff13:d0c6 ICMPv6 86 Neighbor Solicitation for fe80::f2bf:97ff:fe13:d0c6 from 1c:c1:de:84:2b:2e
58057  59.981822 fe80::221:28ff:febb:d7b9 → ff02::fb     MDNS 160 Standard query response 0x0000 PTR _workstation._tcp.local PTR _udisks-ssh._tcp.local
58255  60.957501 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffbb:d7b9 ICMPv6 86 Neighbor Solicitation for fe80::221:28ff:febb:d7b9 from 1c:c1:de:84:2b:2e
58256  60.957690 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff5d:2c85 ICMPv6 86 Neighbor Solicitation for fe80::6eec:ebff:fe5d:2c85 from 1c:c1:de:84:2b:2e
58257  60.957854 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffbb:d7b9 ICMPv6 86 Neighbor Solicitation for fe80::221:28ff:febb:d7b9 from 1c:c1:de:84:2b:2e
58258  60.958044 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff5d:2c85 ICMPv6 86 Neighbor Solicitation for fe80::6eec:ebff:fe5d:2c85 from 1c:c1:de:84:2b:2e
58259  60.958206 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffbb:d7b9 ICMPv6 86 Neighbor Solicitation for fe80::221:28ff:febb:d7b9 from 1c:c1:de:84:2b:2e
58260  60.958392 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff5d:2c85 ICMPv6 86 Neighbor Solicitation for fe80::6eec:ebff:fe5d:2c85 from 1c:c1:de:84:2b:2e
58261  60.958559 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffbb:d7b9 ICMPv6 86 Neighbor Solicitation for fe80::221:28ff:febb:d7b9 from 1c:c1:de:84:2b:2e
58262  60.958764 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff5d:2c85 ICMPv6 86 Neighbor Solicitation for fe80::6eec:ebff:fe5d:2c85 from 1c:c1:de:84:2b:2e
58263  60.959103 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffa7:1b1 ICMPv6 86 Neighbor Solicitation for fe80::6e62:6dff:fea7:1b1 from 1c:c1:de:84:2b:2e
58264  60.959179 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffdf:ca7c ICMPv6 86 Neighbor Solicitation for fe80::3a60:77ff:fedf:ca7c from 1c:c1:de:84:2b:2e
58265  60.959229 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff21:2c6c ICMPv6 86 Neighbor Solicitation for fe80::d63d:7eff:fe21:2c6c from 1c:c1:de:84:2b:2e
58266  60.959464 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffa7:1b1 ICMPv6 86 Neighbor Solicitation for fe80::6e62:6dff:fea7:1b1 from 1c:c1:de:84:2b:2e
58267  60.959523 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffdf:ca7c ICMPv6 86 Neighbor Solicitation for fe80::3a60:77ff:fedf:ca7c from 1c:c1:de:84:2b:2e
58268  60.959586 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff21:2c6c ICMPv6 86 Neighbor Solicitation for fe80::d63d:7eff:fe21:2c6c from 1c:c1:de:84:2b:2e
58269  60.959811 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffa7:1b1 ICMPv6 86 Neighbor Solicitation for fe80::6e62:6dff:fea7:1b1 from 1c:c1:de:84:2b:2e
58270  60.959871 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffdf:ca7c ICMPv6 86 Neighbor Solicitation for fe80::3a60:77ff:fedf:ca7c from 1c:c1:de:84:2b:2e
58271  60.959938 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff21:2c6c ICMPv6 86 Neighbor Solicitation for fe80::d63d:7eff:fe21:2c6c from 1c:c1:de:84:2b:2e
58272  60.960172 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffa7:1b1 ICMPv6 86 Neighbor Solicitation for fe80::6e62:6dff:fea7:1b1 from 1c:c1:de:84:2b:2e
58273  60.960239 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffdf:ca7c ICMPv6 86 Neighbor Solicitation for fe80::3a60:77ff:fedf:ca7c from 1c:c1:de:84:2b:2e
58274  60.960299 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff21:2c6c ICMPv6 86 Neighbor Solicitation for fe80::d63d:7eff:fe21:2c6c from 1c:c1:de:84:2b:2e
58275  60.960526 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff81:68f9 ICMPv6 86 Neighbor Solicitation for fe80::21a:92ff:fe81:68f9 from 1c:c1:de:84:2b:2e
58305  61.096219 fe80::f1db:4e66:84ff:4cb5 → ff02::1:2    DHCPv6 147 Solicit XID: 0xe69db9 CID: 000100011c4ab411ac9e1717e195 
58314  61.241034 fe80::c5eb:59c7:f959:5107 → ff02::1:2    DHCPv6 148 Solicit XID: 0xc64693 CID: 0001000119095ce580c16ee2b4da 
58331  61.600658 fe80::129a:ddff:fe4f:88b1 → ff02::fb     MDNS 99 Standard query 0x0000 PTR _airport._tcp.local, "QM" question
58332  61.601613 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff4f:88b1 ICMPv6 86 Neighbor Solicitation for fe80::129a:ddff:fe4f:88b1 from 1c:c1:de:84:2b:2e
58337  61.718068 fe80::21f:f3ff:fec6:e99b → ff02::fb     MDNS 519 Standard query response 0x0000 PTR Alvaro's AirPort Time Capsule._airport._tcp.local TXT TXT, cache flush AAAA, cache flush fe80::21f:f3ff:fec6:e99b SRV, cache flush 0 0 5009 Alvaros-AirPort-Time-Capsule.local A, cache flush 169.254.12.56 NSEC, cache flush Alvaro's AirPort Time Capsule._airport._tcp.local NSEC, cache flush Alvaros-AirPort-Time-Capsule.local
58338  61.718439 fe80::1ec1:deff:fe84:2b2e → ff02::1:ffc6:e99b ICMPv6 86 Neighbor Solicitation for fe80::21f:f3ff:fec6:e99b from 1c:c1:de:84:2b:2e
58368  62.042019 fe80::d86b:2019:b55b:f678 → ff02::1:2    DHCPv6 148 Solicit XID: 0x9fb600 CID: 000100011b203ea7ecf4bb3b3726 
58374  62.178735 fe80::95fe:5e1e:4f43:bd30 → ff02::1:2    DHCPv6 153 Solicit XID: 0x420b76 CID: 000100011ba9582740167e6ed37d 
58405  62.690448 fe80::bcb1:10f0:9902:f79a → ff02::1:ff24:d055 ICMPv6 86 Neighbor Solicitation for fe80::cc91:dc08:9f24:d055 from ac:22:0b:cb:88:2a
58406  62.690534 fe80::bcb1:10f0:9902:f79a → ff02::1:ff73:86a4 ICMPv6 86 Neighbor Solicitation for fe80::557b:8a53:773:86a4 from ac:22:0b:cb:88:2a
58407  62.690618 fe80::bcb1:10f0:9902:f79a → ff02::1:ffdd:20bd ICMPv6 86 Neighbor Solicitation for fe80::c990:30a8:edd:20bd from ac:22:0b:cb:88:2a
58408  62.690630 fe80::cc91:dc08:9f24:d055 → ff02::1:ff02:f79a ICMPv6 86 Neighbor Solicitation for fe80::bcb1:10f0:9902:f79a from 00:1d:09:0f:8a:e6
58409  62.690743 fe80::bcb1:10f0:9902:f79a → ff02::1:ff85:983a ICMPv6 86 Neighbor Solicitation for fe80::a5b0:7f7:6d85:983a from ac:22:0b:cb:88:2a
