0 0.000531067
5.96046e-06 0.00106213
6.91414e-06 0.00265533
7.15256e-06 0.00424853
7.86781e-06 0.0063728
8.10623e-06 0.0106213
8.82149e-06 0.0122145
9.05991e-06 0.0191184
1.00136e-05 0.0292087
1.09673e-05 0.0387679
1.12057e-05 0.0403611
1.19209e-05 0.0488582
1.21593e-05 0.0531068
1.28746e-05 0.0584174
1.3113e-05 0.0637281
1.38283e-05 0.0679766
1.40667e-05 0.0828465
1.4782e-05 0.0833776
1.50204e-05 0.0987786
1.5974e-05 0.107276
1.62125e-05 0.108338
1.69277e-05 0.117366
1.71661e-05 0.120552
1.78814e-05 0.122146
1.81198e-05 0.12427
1.88351e-05 0.126394
1.90735e-05 0.130112
1.97887e-05 0.130643
2.00272e-05 0.140733
2.09808e-05 0.152948
2.12193e-05 0.15401
2.19345e-05 0.161976
2.21729e-05 0.164631
2.28882e-05 0.167817
2.31266e-05 0.169942
2.38419e-05 0.170473
2.40803e-05 0.177908
2.47955e-05 0.17897
2.5034e-05 0.186405
2.59876e-05 0.189591
2.69413e-05 0.195433
2.71797e-05 0.195964
2.7895e-05 0.19915
2.81334e-05 0.200744
2.88486e-05 0.201806
2.90871e-05 0.204461
3.00407e-05 0.206585
3.09944e-05 0.20871
3.19481e-05 0.211896
3.21865e-05 0.212958
3.29018e-05 0.214551
3.31402e-05 0.216145
3.38554e-05 0.217738
3.40939e-05 0.219862
3.50475e-05 0.223048
3.60012e-05 0.225704
3.69549e-05 0.228359
3.79086e-05 0.229952
3.8147e-05 0.231014
3.91006e-05 0.232077
4.00543e-05 0.23367
4.1008e-05 0.235794
4.19617e-05 0.236856
4.29153e-05 0.238449
4.31538e-05 0.23898
4.3869e-05 0.239511
4.41074e-05 0.240043
4.48227e-05 0.241636
4.50611e-05 0.242698
4.60148e-05 0.243229
4.69685e-05 0.24376
4.81606e-05 0.244822
4.88758e-05 0.245353
4.91142e-05 0.245884
5.00679e-05 0.246946
5.07832e-05 0.247477
5.19753e-05 0.248009
5.22137e-05 0.24854
5.31673e-05 0.249071
5.38826e-05 0.249602
5.4121e-05 0.251195
5.50747e-05 0.252788
5.57899e-05 0.253319
5.60284e-05 0.25385
5.81741e-05 0.254381
6.00815e-05 0.254912
6.19888e-05 0.255443
6.38962e-05 0.255975
6.50883e-05 0.256506
7.00951e-05 0.257037
7.82013e-05 0.258099
7.89165e-05 0.25863
7.9155e-05 0.259161
8.10623e-05 0.259692
8.2016e-05 0.260754
8.29697e-05 0.261285
8.39233e-05 0.261816
8.51154e-05 0.262347
8.79765e-05 0.262878
8.98838e-05 0.263409
9.01222e-05 0.263941
9.10759e-05 0.264472
9.20296e-05 0.265003
9.29832e-05 0.267127
9.39369e-05 0.26872
9.41753e-05 0.269251
9.48906e-05 0.269782
9.58443e-05 0.270313
9.60827e-05 0.270844
9.799e-05 0.271907
9.89437e-05 0.272438
9.91821e-05 0.2735
9.98974e-05 0.275093
0.000100851 0.277217
0.000101089 0.278279
0.000102997 0.279873
0.000104904 0.280404
0.000105858 0.280935
0.000109911 0.281466
0.000110865 0.281997
0.000112772 0.282528
0.00011301 0.284121
0.000113964 0.287839
0.000114918 0.296336
0.000115156 0.299522
0.000115871 0.305364
0.00011611 0.313861
0.000116825 0.315454
0.000117064 0.322889
0.000118017 0.329793
0.000118971 0.331917
0.000119209 0.332448
0.000119925 0.340945
0.000120163 0.34307
0.000120878 0.353691
0.000121117 0.365905
0.000121832 0.3829
0.00012207 0.423792
0.000122786 0.434944
0.000123024 0.540095
0.000123978 0.573552
0.000124216 0.57727
0.000124931 0.585767
0.00012517 0.587891
0.000125885 0.590016
0.000126123 0.595857
0.000126839 0.599044
0.000127077 0.609134
0.000127792 0.611258
0.000128031 0.620817
0.000128984 0.628252
0.000129938 0.643122
0.000130177 0.648964
0.000130892 0.659054
0.00013113 0.672862
0.000131845 0.674986
0.000132084 0.679766
0.000132799 0.680828
0.000133038 0.684015
0.000133991 0.686139
0.000134945 0.688263
0.000135183 0.688794
0.000135899 0.689856
0.000136137 0.690387
0.000136852 0.690918
0.000137091 0.691449
0.000138044 0.692512
0.000138998 0.693043
0.000139952 0.695698
0.000140905 0.69676
0.000141144 0.697291
0.000141859 0.698884
0.000142097 0.699415
0.000142813 0.699947
0.000143051 0.704195
0.000144005 0.70685
0.000144958 0.707913
0.000145912 0.708975
0.000146866 0.709506
0.000147104 0.710037
0.000148058 0.710568
0.000149965 0.712161
0.000151873 0.712692
0.000152111 0.713223
0.000153065 0.713754
0.000154018 0.714285
0.000154972 0.714816
0.000158072 0.715347
0.000159979 0.716941
0.000160933 0.718003
0.000161886 0.718534
0.000162125 0.719065
0.00016284 0.719596
0.000163794 0.720127
0.000164986 0.720658
0.000166893 0.721189
0.000167847 0.72172
0.000168085 0.722251
0.000169039 0.723313
0.000169992 0.724376
0.000170946 0.724907
0.000171185 0.725438
0.000172138 0.725969
0.000173092 0.7265
0.000174046 0.727031
0.000175953 0.728624
0.000176907 0.730217
0.000177145 0.730748
0.000178814 0.731279
0.000179052 0.731811
0.000180006 0.732342
0.00018096 0.733404
0.000181913 0.734466
0.000182152 0.734997
0.000182867 0.73659
0.000183105 0.737121
0.000183821 0.737652
0.000184059 0.739245
0.000185013 0.741901
0.000185966 0.742963
0.000186205 0.743494
0.00018692 0.746149
0.000187159 0.748274
0.000187874 0.749867
0.000188112 0.752522
0.000188828 0.753053
0.000189066 0.754115
0.000189781 0.755177
0.00019002 0.756771
0.000190973 0.759957
0.000191927 0.762612
0.000192881 0.764737
0.000193119 0.765268
0.000193834 0.766861
0.000194073 0.768454
0.000195026 0.770578
0.00019598 0.773234
0.000196218 0.773765
0.000196934 0.776951
0.000197887 0.778544
0.000198126 0.780138
0.000198841 0.7812
0.00019908 0.783855
0.000199795 0.784386
0.000200033 0.787573
0.000200987 0.790759
0.000201941 0.792883
0.000202179 0.793414
0.000202894 0.795008
0.000203133 0.795539
0.000203848 0.797663
0.000204086 0.799787
0.000204802 0.800849
0.00020504 0.808284
0.000205994 0.812533
0.000206232 0.813064
0.000206947 0.815188
0.000207901 0.81625
0.000208139 0.816781
0.000209093 0.818906
0.000209808 0.819968
0.000210047 0.823685
0.000211 0.82634
0.000211954 0.829527
0.000212193 0.83112
0.000212908 0.833244
0.000213146 0.834306
0.000213861 0.835369
0.0002141 0.8359
0.000215054 0.836962
0.000215769 0.837493
0.000216007 0.843335
0.000216961 0.847052
0.000217915 0.848645
0.000218153 0.851301
0.000218868 0.851832
0.000219107 0.852894
0.000219822 0.854487
0.00022006 0.859267
0.000221014 0.86617
0.000221968 0.870419
0.000222921 0.877854
0.00022316 0.880509
0.000223875 0.884758
0.000224113 0.886882
0.000224829 0.888475
0.000225067 0.896441
0.000226021 0.901752
0.000226974 0.909187
0.000227928 0.911842
0.000228167 0.913435
0.000228882 0.916091
0.00022912 0.918215
0.000229836 0.918746
0.000230074 0.919277
0.000230789 0.919808
0.000231028 0.923526
0.000231981 0.927243
0.00023222 0.927774
0.000233889 0.929368
0.000234127 0.929899
0.000234842 0.93043
0.000235081 0.930961
0.000236034 0.931492
0.000236988 0.932554
0.000237942 0.933085
0.00023818 0.933616
0.000239134 0.934147
0.000241995 0.934678
0.000251055 0.935209
0.000285864 0.93574
0.000324965 0.936271
0.000518084 0.936802
0.000535011 0.937334
0.000557899 0.937865
0.000566959 0.938396
0.00100493 0.938927
0.00116086 0.939458
0.0012598 0.939989
0.0015769 0.94052
0.00163794 0.941051
0.00203991 0.941582
0.00286508 0.942113
0.00290799 0.942644
0.0030539 0.943175
0.00313401 0.943706
0.00328612 0.944237
0.00343299 0.944768
0.00428081 0.9453
0.00526094 0.945831
0.00581193 0.946362
0.00600505 0.946893
0.00623298 0.947424
0.00654602 0.947955
0.00690603 0.948486
0.0070169 0.949017
0.00736499 0.949548
0.00775099 0.950079
0.008425 0.95061
0.00851011 0.951141
0.00873303 0.951672
0.00873709 0.952203
0.00940704 0.952734
0.00946093 0.953266
0.009588 0.953797
0.00962591 0.954328
0.00970984 0.954859
0.00989985 0.95539
0.0100858 0.955921
0.010169 0.956452
0.010263 0.956983
0.0103421 0.957514
0.0106299 0.958045
0.0106809 0.958576
0.0109279 0.959107
0.0109789 0.959638
0.0113671 0.960169
