1	0
2	0.170048
3	0.0235779
4	4.1008e-05
5	0.000211954
6	2.21729e-05
7	0.000224829
8	1.71661e-05
9	0.168609
10	5.50747e-05
11	0.00018692
12	5.4121e-05
13	0.000188828
14	2.09808e-05
15	0.000188112
16	2.7895e-05
17	0.000218153
18	0.000119925
19	0.000126123
20	1.69277e-05
21	0.00018692
22	0.167725
23	0.000285864
24	5.4121e-05
25	0.00019002
26	2.69413e-05
27	0.000176907
28	0.000123024
29	0.000130177
30	2.00272e-05
31	0.000217915
32	2.00272e-05
33	0.000192881
34	1.3113e-05
35	0.000223875
36	0.000123024
37	0.000123024
38	1.69277e-05
39	0.167499
40	5.50747e-05
41	0.000179052
42	1.69277e-05
43	0.000231981
44	6.00815e-05
45	0.0114548
46	4.00543e-05
47	0.000211
48	1.81198e-05
49	0.000212908
50	6.19888e-05
51	0.000148058
52	1.5974e-05
53	0.000231981
54	2.19345e-05
55	0.000231981
56	3.40939e-05
57	0.000161886
58	1.71661e-05
59	0.000196934
60	0.000126123
61	0.000122786
62	0.155223
63	0.000557899
64	4.60148e-05
65	0.000187159
66	2.88486e-05
67	0.000215054
68	2.5034e-05
69	0.000159979
70	1.40667e-05
71	0.0109279
72	3.60012e-05
73	0.000518084
74	1.00136e-05
75	0.000170946
76	3.50475e-05
77	0.000205994
78	0.000128031
79	2.59876e-05
80	9.29832e-05
81	0.000202894
82	0.000123978
83	0.00012207
84	0.000123024
85	0.000123978
86	2.09808e-05
87	0.0106299
88	3.40939e-05
89	0.000209093
90	0.000124931
91	4.88758e-05
92	7.00951e-05
93	0.000209093
94	0.000125885
95	0.143515
96	3.60012e-05
97	0.000535011
98	0.0115929
99	2.59876e-05
100	0.000221968
101	3.50475e-05
102	0.000210047
103	2.5034e-05
104	9.58443e-05
105	0.00020504
106	0.000132084
107	1.40667e-05
108	0.000222921
109	2.09808e-05
110	0.000231981
111	1.5974e-05
112	0.000324965
113	0.000123024
114	0.000130177
115	1.50204e-05
116	9.98974e-05
117	0.000144005
118	0.000129938
119	0.000123024
120	0.000114918
121	0.000123024
122	9.05991e-06
123	0.000204086
124	0.000114918
125	0.000121117
126	0.000130892
127	0.153675
128	3.69549e-05
129	0.0109789
130	0.000121117
131	0.000144005
132	2.7895e-05
133	0.00019598
134	1.3113e-05
135	0.000200033
136	0.000123978
137	0.000113964
138	0.000123024
139	0.000129938
140	0.000123024
141	0.000115871
142	0.000121117
143	0.00100493
144	0.000123024
145	0.000126123
146	1.19209e-05
147	0.000159979
148	1.00136e-05
149	0.000231981
150	8.10623e-06
151	0.000229836
152	1.50204e-05
153	0.000175953
154	0.000117064
155	0.000134945
156	0.000117064
157	0.000124931
158	0.000113964
159	0.000130177
160	0.000123024
161	0.000114918
162	0.000123024
163	0.000139952
164	1.19209e-05
165	0.000135183
166	0.000123024
167	0.000129938
168	0.00012207
169	0.000118971
170	1.09673e-05
171	0.00940704
172	0.000123978
173	1.88351e-05
174	0.000226974
175	3.31402e-05
176	8.79765e-05
177	0.142659
178	4.19617e-05
179	0.000188112
180	0.0124199
181	4.31538e-05
182	5.57899e-05
183	0.00020504
184	0.000126123
185	0.000110865
186	0.000123024
187	0.000129938
188	1.00136e-05
189	0.000188112
190	0.000142097
191	2.28882e-05
192	0.000201941
193	0.000123024
194	1.40667e-05
195	0.00019908
196	0.000120878
197	0.000117064
198	0.000120878
199	0.000132084
200	0.000566959
201	2.81334e-05
202	0.000216961
203	0.000133038
204	1.09673e-05
205	0.000231981
206	1.00136e-05
207	0.000187874
208	2.19345e-05
209	0.00023222
210	1.00136e-05
211	0.000215769
212	1.12057e-05
213	0.00962591
214	0.000123024
215	0.000123024
216	0.000124931
217	2.5034e-05
218	9.48906e-05
219	0.00020504
220	0.000120163
221	0.000132799
222	0.00012207
223	0.00011611
224	1.19209e-05
225	0.000204086
226	1.28746e-05
227	0.000221968
228	0.00013113
229	1.38283e-05
230	7.9155e-05
231	0.000205994
232	0.000130892
233	0.140565
234	3.38554e-05
235	0.000210047
236	0.012603
237	3.69549e-05
238	0.0015769
239	5.22137e-05
240	0.000189781
241	0.00012207
242	1.19209e-05
243	0.000132084
244	0.000123024
245	0.000129938
246	0.000113964
247	0.00013113
248	1.09673e-05
249	0.000190973
250	0.000127077
251	1.5974e-05
252	0.000221014
253	0.00012207
254	8.82149e-06
255	0.00873709
256	0.000128031
257	3.19481e-05
258	0.000216007
259	1.90735e-05
260	9.39369e-05
261	0.0002141
262	0.000122786
263	1.40667e-05
264	0.000225067
265	0.000123024
266	9.05991e-06
267	0.000193834
268	0.000121117
269	0.000133038
270	1.00136e-05
271	0.000227928
272	1.50204e-05
273	0.000175953
274	0.000115871
275	0.000123024
276	0.000130177
277	0.00116086
278	1.50204e-05
279	0.00019908
280	1.09673e-05
281	0.000225067
282	0.000130892
283	1.3113e-05
284	0.000100851
285	0.000205994
286	0.00013113
287	1.28746e-05
288	0.000224113
289	2.09808e-05
290	0.000118971
291	0.000166893
292	0.000121117
293	0.000133038
294	0.000123024
295	0.000114918
296	0.13855
297	4.1008e-05
298	0.000196934
299	0.0125761
300	3.29018e-05
301	0.00328612
302	3.60012e-05
303	0.000126839
304	0.000123024
305	2.69413e-05
306	0.000218153
307	0.000129938
308	9.05991e-06
309	0.00018692
310	0.000124931
311	0.00013113
312	1.28746e-05
313	0.00022912
314	1.5974e-05
315	0.000169992
316	0.000117064
317	0.000121832
318	0.000130177
319	0.000123024
320	7.86781e-06
321	0.00690603
322	0.000127077
323	0.000119925
324	0.000123978
325	0.00012207
326	0.00163794
327	0.000123024
328	0.00012207
329	0.000124931
330	0.000129938
331	0.000121117
332	1.28746e-05
333	0.000183105
334	0.000131845
335	0.000123024
336	0.00011611
337	0.000123024
338	1.69277e-05
339	0.0178621
340	0.000123024
341	0.000139952
342	1.78814e-05
343	0.000210047
344	1.3113e-05
345	0.000203848
346	1.90735e-05
347	0.00022006
348	0.000117064
349	0.000130892
350	1.50204e-05
351	0.000181913
352	0.000123024
353	0.000129938
354	0.00012207
355	0.00011611
356	2.00272e-05
357	0.000191927
358	1.28746e-05
359	0.000226021
360	0.00012207
361	0.000130892
362	1.50204e-05
363	0.000182152
364	0.0203969
365	2.40803e-05
366	0.0995469
367	4.19617e-05
368	0.00020504
369	0.01248
370	0.00526094
371	3.00407e-05
372	0.000216961
373	0.000128984
374	2.5034e-05
375	0.000104904
376	0.000130177
377	0.000121832
378	0.000137091
379	2.28882e-05
380	9.91821e-05
381	0.0100858
382	3.21865e-05
383	0.000212908
384	0.000114918
385	3.8147e-05
386	8.39233e-05
387	0.00020504
388	0.000123024
389	0.00012207
390	0.000130892
391	2.19345e-05
392	9.29832e-05
393	0.00020504
394	0.00013113
395	1.50204e-05
396	0.000222921
397	0.000129938
398	8.10623e-06
399	0.000169039
400	0.000122786
401	0.000133991
402	0.00011301
403	0.00012207
404	1.09673e-05
405	0.000200033
406	0.00012207
407	0.000117064
408	0.000122786
409	0.00013113
410	1.19209e-05
411	0.00019002
412	0.0145361
413	0.000120878
414	0.000126123
415	0.000120878
416	0.00012207
417	0.000133038
418	0.0012598
419	0.000124216
420	0.000120878
421	0.00013113
422	1.38283e-05
423	0.0103421
424	0.000121832
425	0.000123024
426	0.000123024
427	0.000123024
428	1.40667e-05
429	0.000197887
430	0.000123024
431	1.40667e-05
432	0.000223875
433	0.000132084
434	1.00136e-05
435	0.000188112
436	1.50204e-05
437	0.000228882
438	0.000133038
439	1.69277e-05
440	9.39369e-05
441	0.000193119
442	0.00775099
443	1.69277e-05
444	0.000211954
445	2.31266e-05
446	0.099426
447	3.09944e-05
448	0.0297658
449	1.71661e-05
450	0.000228882
451	0.00013113
452	4.3869e-05
453	1.00136e-05
454	0.000204086
455	0.000129938
456	0.00012207
457	0.000115871
458	2.5034e-05
459	0.000188112
460	1.09673e-05
461	0.000226974
462	0.000129938
463	1.5974e-05
464	8.10623e-05
465	0.00946093
466	1.81198e-05
467	0.000226974
468	0.000123024
469	0.000129938
470	1.21593e-05
471	0.00016284
472	0.000144958
473	0.00013113
474	7.86781e-06
475	0.000251055
476	8.10623e-06
477	0.000160933
478	0.000125885
479	0.00011301
480	0.000130177
481	0.000123978
482	7.86781e-06
483	0.000189066
484	0.000130892
485	1.81198e-05
486	0.000219107
487	0.000122786
488	1.00136e-05
489	0.000202179
490	0.000115871
491	0.00012207
492	0.000130892
493	1.50204e-05
494	0.00286508
495	2.40803e-05
496	0.000228882
497	1.5974e-05
498	0.000227928
499	2.12193e-05
500	0.000233889
501	0.0136771
502	2.47955e-05
503	0.000219107
504	1.19209e-05
505	9.91821e-05
506	0.010263
507	0.000123978
508	4.29153e-05
509	0.000216007
510	1.69277e-05
511	9.10759e-05
512	0.000204086
513	0.000123024
514	0.000130892
515	1.09673e-05
516	0.000225067
517	1.50204e-05
518	0.000176907
519	0.000118017
520	0.000123024
521	0.000128984
522	0.000123024
523	9.05991e-06
524	0.000193834
525	0.000128031
526	0.000120163
527	0.000121832
528	0.00011611
529	6.91414e-06
530	0.00020504
531	0.000121117
532	0.0343399
533	0.000123024
534	0.0598009
535	0.000126123
536	0.000118017
537	0.029675
538	0.000123024
539	0.011837
540	0.000123978
541	1.19209e-05
542	0.000153065
543	0.00012207
544	0.000128984
545	1.00136e-05
546	0.000227928
547	1.00136e-05
548	0.0106809
549	0.000123024
550	2.40803e-05
551	0.000227928
552	1.40667e-05
553	0.000100851
554	0.000185013
555	0.00013113
556	0.000134945
557	0.000123024
558	1.50204e-05
559	0.000115871
560	0.000177145
561	0.000121832
562	0.00013113
563	0.000123978
564	0.000113964
565	1.21593e-05
566	0.000200987
567	0.000121832
568	0.000117064
569	0.000121117
570	0.000130892
571	1.00136e-05
572	0.00018692
573	0.000123024
574	0.000123024
575	0.00012207
576	0.000126839
577	1.50204e-05
578	0.000195026
579	1.40667e-05
580	0.00022006
581	0.000134945
582	1.40667e-05
583	7.89165e-05
584	0.00020504
585	0.000129938
586	0.000123024
587	0.000114918
588	0.000123024
589	7.15256e-06
590	0.000204802
591	0.00011611
592	0.0030539
593	0.000121117
594	2.59876e-05
595	9.60827e-05
596	0.00313401
597	0.000122786
598	1.50204e-05
599	0.000239134
600	0.00736499
601	0.000123024
602	0.000120878
603	0.00013113
604	0.096482
605	3.79086e-05
606	0.000196934
607	5.96046e-06
608	0.000159979
609	4.50611e-05
610	0.00019908
611	0.000123024
612	0.000130892
613	1.40667e-05
614	0.000164986
615	0.000139952
616	2.40803e-05
617	0.000201941
618	0.000149965
619	9.05991e-06
620	0.000169039
621	0.00012207
622	0.000130892
623	0.000123978
624	0.000114918
625	2.00272e-05
626	0.000190973
627	0.000123024
628	0.000120163
629	0.000142813
630	1.62125e-05
631	0.000163794
632	3.00407e-05
633	0.0266612
634	5.07832e-05
635	0.000196218
636	0.0117319
637	3.31402e-05
638	0.000219822
639	8.10623e-06
640	0.000233889
641	0.013376
642	5.00679e-05
643	8.10623e-06
644	0.000198841
645	3.50475e-05
646	0.000211
647	0.000121117
648	0.000121832
649	1.40667e-05
650	0.000194073
651	0.000119925
652	0.000123024
653	0.000123024
654	2.00272e-05
655	0.000109911
656	0.000198126
657	2.47955e-05
658	0.00022006
659	0.000123024
660	2.40803e-05
661	9.799e-05
662	0.000192881
663	0.000115156
664	0.000127792
665	0.00012517
666	0.000123024
667	7.86781e-06
668	0.000189066
669	0.000128984
670	0.00011611
671	0.000129938
672	2.5034e-05
673	0.000221014
674	0.000123978
675	0.000115871
676	0.000123024
677	0.000129938
678	0.00012207
679	9.05991e-06
680	0.0070169
681	1.21593e-05
682	0.000226974
683	2.5034e-05
684	0.000219822
685	1.90735e-05
686	0.000195026
687	1.00136e-05
688	0.000226974
689	0.00012207
690	2.19345e-05
691	0.000101089
692	0.000183821
693	0.000123024
694	0.000121117
695	0.000124931
696	0.000123024
697	6.91414e-06
698	0.00019598
699	0.000127077
700	0.000119925
701	0.000123024
702	0.00013113
703	1.19209e-05
704	0.000185013
705	0.00290799
706	2.19345e-05
707	0.000211
708	0.000123024
709	0.099196
710	3.21865e-05
711	0.000216961
712	0.000118017
713	0.000123978
714	3.29018e-05
715	9.01222e-05
716	0.000212908
717	0.000113964
718	0.000127077
719	0.000124931
720	0.000123024
721	8.10623e-06
722	0.00989985
723	0.000120163
724	2.28882e-05
725	0.000221968
726	2.40803e-05
727	9.89437e-05
728	0.00020504
729	0.000129938
730	1.40667e-05
731	0.000223875
732	0.000123024
733	1.00136e-05
734	0.000184059
735	0.000113964
736	0.00012207
737	0.000151873
738	1.5974e-05
739	7.82013e-05
740	0.0136809
741	0.000119925
742	0.000129938
743	0.000126123
744	0.00012207
745	0.000115871
746	0.0113671
747	0.000123024
748	0.000133991
749	0.016413
750	3.00407e-05
751	9.20296e-05
752	0.000167847
753	3.8147e-05
754	0.000203848
755	2.00272e-05
756	0.000231028
757	2.19345e-05
758	0.000158072
759	0.00012207
760	0.000123024
761	0.000123978
762	0.000128031
763	1.09673e-05
764	0.00970984
765	0.000123024
766	0.000123024
767	0.000123024
768	0.000123024
769	1.40667e-05
770	0.000198841
771	1.3113e-05
772	0.000223875
773	0.00013113
774	1.40667e-05
775	0.000100851
776	0.00020504
777	1.50204e-05
778	0.000231028
779	1.40667e-05
780	0.000237942
781	1.28746e-05
782	0.000171185
783	0.000123978
784	0.000123024
785	0.000115871
786	0.00012207
787	1.00136e-05
788	0.000202894
789	0.000115156
790	0.000128984
791	0.000123978
792	0.000115871
793	1.21593e-05
794	0.000197887
795	0.000118017
796	2.90871e-05
797	0.000222921
798	0.000123978
799	0.000114918
800	0.00012207
801	0.00013113
802	1.4782e-05
803	0.00022316
804	0.000131845
805	9.05991e-06
806	0.00600505
807	0.000128984
808	3.79086e-05
809	0.000208139
810	0.000114918
811	1.3113e-05
812	0.000200033
813	0.000121832
814	0.00011611
815	0.00012207
816	0.000129938
817	2.69413e-05
818	0.000191927
819	1.71661e-05
820	0.000227928
821	0.0306909
822	4.91142e-05
823	0.059484
824	3.29018e-05
825	0.000211
826	1.21593e-05
827	0.000231981
828	2.59876e-05
829	0.000217915
830	0.026577
831	3.79086e-05
832	0.000206232
833	3.09944e-05
834	9.29832e-05
835	0.000241995
836	1.19209e-05
837	0.000222921
838	2.31266e-05
839	0.000222921
840	1.40667e-05
841	0.000182867
842	0.000123024
843	0.000123024
844	0.000123024
845	0.000123024
846	1.50204e-05
847	0.000196934
848	1.09673e-05
849	0.000226974
850	0.00013113
851	1.28746e-05
852	8.2016e-05
853	0.008425
854	1.40667e-05
855	0.000222921
856	0.000128031
857	0.000127077
858	2.7895e-05
859	0.000168085
860	0.000123024
861	0.000130892
862	1.12057e-05
863	0.000230789
864	0.000127077
865	1.3113e-05
866	0.000223875
867	0.0155971
868	0.000212908
869	0.000123024
870	0.000123024
871	0.000123024
872	0.000123024
873	0.0128808
874	0.00012207
875	2.00272e-05
876	0.000209093
877	4.48227e-05
878	0.00020504
879	1.90735e-05
880	0.00022006
881	1.5974e-05
882	0.000196934
883	1.50204e-05
884	0.000201941
885	0.000123024
886	0.000149965
887	1.50204e-05
888	0.000162125
889	0.000129938
890	0.000123978
891	0.000114918
892	0.000123024
893	7.15256e-06
894	0.0141459
895	3.19481e-05
896	0.000212193
897	0.000123024
898	0.000122786
899	1.71661e-05
900	0.000191927
901	0.000124931
902	0.000117064
903	0.000129938
904	2.09808e-05
905	9.41753e-05
906	0.00020504
907	0.000130892
908	1.69277e-05
909	0.000221014
910	0.000123024
911	9.05991e-06
912	0.00019598
913	0.000123024
914	0.000123024
915	0.000128984
916	1.69277e-05
917	0.000101089
918	0.000202894
919	0.000132084
920	1.40667e-05
921	0.000222921
922	2.00272e-05
923	0.000102997
924	0.000184059
925	0.000121832
926	0.00013113
927	0.000121832
928	0.000117064
929	1.50204e-05
930	0.00019002
931	0.000135899
932	1.40667e-05
933	0.000225067
934	0.000123024
935	6.91414e-06
936	0.00623298
937	2.69413e-05
938	0.000218153
939	1.50204e-05
940	0.000231028
941	1.5974e-05
942	0.000174046
943	0.0126979
944	0.000123024
945	2.59876e-05
946	0.0447788
947	3.91006e-05
948	0.0146101
949	2.09808e-05
950	0.000216007
951	0.000123024
