54	57435	80
1472	80	57435
54	57435	80
1472	80	57435
54	57435	80
1472	80	57435
54	57435	80
1472	80	57435
54	57435	80
1514	80	57435
54	57435	80
1430	80	57435
54	57435	80
1514	80	57435
54	57435	80
1430	80	57435
54	57435	80
1514	80	57435
54	57435	80
998	80	57435
54	57435	80
1514	80	51248
54	51248	80
1490	80	51248
54	51248	80
1502	80	51248
54	51248	80
1502	80	51248
54	51248	80
1502	80	51248
54	51248	80
1514	80	51248
54	51248	80
341	80	51248
54	51248	80
919	59585	80
60	80	59585
583	80	59585
54	59585	80
74	54156	80
60	80	54156
54	54156	80
577	54156	80
60	80	54156
1514	80	54156
54	54156	80
1514	80	54156
54	54156	80
1388	80	54156
54	54156	80
1514	80	54156
54	54156	80
180	80	54156
54	54156	80
1304	80	54156
54	54156	80
1514	80	54156
54	54156	80
1514	80	54156
54	54156	80
1388	80	54156
54	54156	80
1514	80	54156
54	54156	80
1430	80	54156
54	54156	80
1514	80	54156
54	54156	80
678	80	54156
54	54156	80
74	35882	80
74	35883	80
60	80	35882
54	35882	80
445	35882	80
60	80	35882
60	80	35883
54	35883	80
448	35883	80
60	80	35883
1514	80	35882
54	35882	80
1514	80	35882
54	35882	80
1388	80	35882
54	35882	80
1472	80	35882
54	35882	80
222	80	35882
54	35882	80
1514	80	35882
54	35882	80
1514	80	35882
54	35882	80
1514	80	35882
54	35882	80
1514	80	35882
54	35882	80
1514	80	35882
54	35882	80
1094	80	35882
54	35882	80
1514	80	35883
54	35883	80
1430	80	35883
54	35883	80
1514	80	35883
54	35883	80
1430	80	35883
54	35883	80
222	80	35883
1514	80	35883
54	35883	80
1514	80	35883
54	35883	80
1388	80	35883
54	35883	80
1514	80	35883
54	35883	80
1430	80	35883
54	35883	80
1514	80	35883
54	35883	80
384	80	35883
54	35883	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
1472	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1514	80	35882
1430	80	35882
1514	80	35882
1430	80	35882
1514	80	35882
932	80	35882
54	35882	80
410	35883	80
60	80	35883
413	35882	80
60	80	35882
54	35883	80
60	80	35883
967	80	35882
54	35882	80
74	35884	80
796	80	35883
54	35883	80
483	35882	80
60	80	35882
60	80	35884
54	35884	80
454	35884	80
60	80	35884
447	80	35884
54	35884	80
1514	80	35882
1430	80	35882
54	35882	80
1472	80	35882
1514	80	35882
54	35882	80
1430	80	35882
1472	80	35882
54	35882	80
1472	80	35882
1472	80	35882
1472	80	35882
54	35882	80
1472	80	35882
1472	80	35882
54	35882	80
1514	80	35882
1430	80	35882
54	35882	80
1472	80	35882
1472	80	35882
54	35882	80
1472	80	35882
1514	80	35882
54	35882	80
1430	80	35882
1472	80	35882
54	35882	80
1514	80	35882
1430	80	35882
1472	80	35882
1514	80	35882
518	80	35882
54	35882	80
1472	80	35882
1472	80	35882
54	35882	80
1472	80	35882
1514	80	35882
1430	80	35882
54	35882	80
1472	80	35882
1514	80	35882
54	35882	80
1413	80	35882
74	59198	80
60	80	59198
54	59198	80
584	59198	80
60	80	59198
54	59198	80
60	80	59198
74	59199	80
60	80	59199
54	59199	80
605	59199	80
60	80	59199
74	33787	80
74	33788	80
74	33789	80
74	33790	80
74	33791	80
74	33792	80
60	80	33787
54	33787	80
60	80	33788
54	33788	80
60	80	33789
54	33789	80
454	33787	80
454	33788	80
454	33789	80
60	80	33787
60	80	33790
54	33790	80
60	80	33791
54	33791	80
60	80	33792
54	33792	80
60	80	33788
60	80	33789
454	33790	80
458	33791	80
458	33792	80
60	80	33790
60	80	33791
60	80	33792
1472	80	33787
54	33787	80
1472	80	33788
54	33788	80
1472	80	33787
54	33787	80
310	80	33787
54	33787	80
1514	80	33788
54	33788	80
388	80	33788
54	33788	80
1472	80	33790
54	33790	80
458	33787	80
458	33788	80
1472	80	33789
54	33789	80
1495	80	33790
54	33790	80
1472	80	33789
54	33789	80
60	80	33787
60	80	33788
1501	80	33789
54	33789	80
458	33789	80
458	33790	80
60	80	33789
60	80	33790
1514	80	33792
54	33792	80
1430	80	33792
54	33792	80
1472	80	33792
54	33792	80
1472	80	33792
54	33792	80
1472	80	33792
54	33792	80
1514	80	33792
54	33792	80
688	80	33792
54	33792	80
456	33792	80
1472	80	33791
54	33791	80
1472	80	33791
54	33791	80
1472	80	33791
54	33791	80
60	80	33792
1472	80	33791
54	33791	80
1514	80	33791
54	33791	80
1430	80	33791
54	33791	80
1514	80	33791
54	33791	80
223	80	33791
54	33791	80
454	33791	80
60	80	33791
1514	80	33788
1311	80	33788
54	33788	80
454	33788	80
1472	80	33787
60	80	33788
1514	80	33787
54	33787	80
844	80	33787
454	33787	80
1472	80	33789
1472	80	33789
54	33789	80
60	80	33787
1472	80	33789
1514	80	33789
54	33789	80
166	80	33789
54	35882	80
1472	80	33790
1472	80	33790
54	33790	80
1514	80	33790
1430	80	33790
54	33790	80
1472	80	33790
1472	80	33790
54	33790	80
1472	80	33790
1514	80	33790
54	33790	80
549	80	33790
1472	80	33791
1514	80	33791
54	33791	80
1227	80	33791
1514	80	33788
1430	80	33788
54	33788	80
1514	80	33788
670	80	33788
54	33788	80
1514	80	33792
1430	80	33792
54	33792	80
1472	80	33792
1472	80	33792
54	33792	80
1472	80	33792
1472	80	33792
54	33792	80
1472	80	33792
1472	80	33792
54	33792	80
1472	80	33792
1472	80	33792
54	33792	80
1472	80	33787
1472	80	33787
54	33787	80
1404	80	33787
1514	80	33792
1430	80	33792
54	33792	80
743	80	33792
54	33789	80
54	33790	80
54	33791	80
871	80	59198
54	59198	80
54	33787	80
54	33792	80
871	80	59199
54	59199	80
581	59199	80
60	80	59199
423	35884	80
60	80	35884
1514	80	35884
54	35884	80
1430	80	35884
54	35884	80
1514	80	35884
54	35884	80
1315	80	35884
54	35884	80
1514	80	59199
1439	80	59199
54	59199	80
744	54156	80
60	80	54156
74	49819	80
74	41355	80
60	80	49819
54	49819	80
645	49819	80
60	80	41355
54	41355	80
60	80	49819
580	41355	80
60	80	41355
520	80	49819
54	49819	80
1282	80	54156
54	54156	80
1514	80	41355
54	41355	80
1430	80	41355
54	41355	80
1472	80	41355
54	41355	80
1472	80	41355
54	41355	80
1514	80	41355
54	41355	80
1430	80	41355
54	41355	80
1472	80	41355
54	41355	80
1514	80	41355
54	41355	80
1514	80	41355
54	41355	80
702	80	41355
54	41355	80
436	35882	80
60	80	35882
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1514	80	35882
54	35882	80
976	80	35882
54	35882	80
650	53600	80
60	80	53600
432	35884	80
60	80	35884
74	56683	80
438	35882	80
60	80	35882
1514	80	35884
54	35884	80
1430	80	35884
54	35884	80
1472	80	35884
54	35884	80
1514	80	35884
54	35884	80
1430	80	35884
54	35884	80
1514	80	35884
54	35884	80
1430	80	35884
54	35884	80
1472	80	35884
54	35884	80
1472	80	35884
54	35884	80
1472	80	35884
54	35884	80
1514	80	35884
54	35884	80
1430	80	35884
54	35884	80
1514	80	35884
54	35884	80
1430	80	35884
54	35884	80
1472	80	35884
54	35884	80
1472	80	35884
54	35884	80
1472	80	35884
54	35884	80
1472	80	35884
54	35884	80
1514	80	35884
54	35884	80
1430	80	35884
54	35884	80
1280	80	35884
54	35884	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1472	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1472	80	35882
54	35882	80
1472	80	35882
54	35882	80
1472	80	35882
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1472	80	35882
54	35882	80
753	80	53600
54	53600	80
1514	80	35882
1430	80	35882
54	35882	80
1514	80	35882
1430	80	35882
54	35882	80
54	35882	80
1472	80	35882
54	35882	80
1472	80	35882
1472	80	35882
1472	80	35882
54	35882	80
1472	80	35882
1472	80	35882
54	35882	80
1472	80	35882
1472	80	35882
54	35882	80
1472	80	35882
1472	80	35882
54	35882	80
1472	80	35882
1472	80	35882
1472	80	35882
54	35882	80
1472	80	35882
1472	80	35882
54	35882	80
1514	80	35882
1430	80	35882
1514	80	35882
612	80	35882
54	35882	80
74	40196	443
60	443	40196
54	40196	443
230	40196	443
60	443	40196
433	35884	80
60	80	35884
1514	443	40196
54	40196	443
1430	443	40196
54	40196	443
915	443	40196
54	40196	443
1514	80	35884
1430	80	35884
1472	80	35884
1472	80	35884
1472	80	35884
1472	80	35884
1472	80	35884
54	35884	80
1472	80	35884
1472	80	35884
54	35884	80
1472	80	35884
1472	80	35884
1472	80	35884
54	35884	80
1472	80	35884
1472	80	35884
1472	80	35884
54	35884	80
1472	80	35884
1472	80	35884
54	35884	80
1514	80	35884
1430	80	35884
54	35884	80
1472	80	35884
1514	80	35884
54	35884	80
1430	80	35884
1514	80	35884
570	80	35884
1514	80	35884
1430	80	35884
54	35884	80
471	80	35884
54	35884	80
60	80	56683
54	56683	80
606	56683	80
60	80	56683
377	80	56683
54	56683	80
456	33789	80
60	80	33789
456	33790	80
60	80	33790
456	33791	80
60	80	33791
456	33788	80
60	80	33788
456	33787	80
60	80	33787
456	33792	80
60	80	33792
1514	80	33789
54	33789	80
1430	80	33789
54	33789	80
1514	80	33789
54	33789	80
1430	80	33789
54	33789	80
1514	80	33789
54	33789	80
1430	80	33789
54	33789	80
940	80	33789
54	33789	80
1472	80	33792
54	33792	80
1472	80	33792
54	33792	80
1514	80	33792
54	33792	80
1430	80	33792
54	33792	80
332	80	33792
54	33792	80
1514	80	33787
54	33787	80
1430	80	33787
54	33787	80
1472	80	33787
54	33787	80
1514	80	33787
74	50997	443
1514	80	33791
54	33791	80
1430	80	33791
54	33791	80
1472	80	33791
54	33791	80
1073	80	33791
54	33791	80
60	443	50997
54	50997	443
1514	80	33792
1430	80	33792
1514	80	33792
892	80	33792
1472	80	33787
1514	80	33787
54	33787	80
350	80	33787
1472	80	33789
1472	80	33789
54	33789	80
1514	80	33789
933	80	33789
54	33789	80
54	33792	80
74	42165	80
60	80	42165
54	42165	80
815	42165	80
60	80	42165
436	35882	80
829	80	42165
54	42165	80
60	80	35882
54	33787	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1472	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1472	80	35882
54	35882	80
940	80	35882
54	35882	80
74	45411	80
456	33790	80
456	33788	80
60	80	33790
456	33791	80
60	80	33788
60	80	33791
456	33792	80
60	80	33792
456	33789	80
456	33787	80
60	80	33789
60	80	33787
1514	80	33790
54	33790	80
1430	80	33790
54	33790	80
1514	80	33790
54	33790	80
1430	80	33790
591	80	33790
1514	80	33792
1430	80	33792
1472	80	33792
835	80	33792
1472	80	33788
1472	80	33788
54	33788	80
1472	80	33788
1472	80	33788
1472	80	33788
1472	80	33788
1514	80	33788
74	56276	80
60	80	56276
54	56276	80
456	56276	80
60	80	56276
556	80	56276
54	56276	80
670	42165	80
60	80	42165
460	35884	80
60	80	35884
194	80	42165
54	42165	80
921	80	35884
54	35884	80
60	80	45411
54	45411	80
590	45411	80
60	80	45411
1514	80	45411
54	45411	80
402	80	45411
54	45411	80
176	40196	443
60	443	40196
218	50997	443
60	443	50997
296	443	40196
54	40196	443
559	40196	443
1514	443	50997
54	50997	443
1430	443	50997
54	50997	443
1030	443	50997
54	50997	443
60	443	40196
815	42165	80
60	80	42165
829	80	42165
54	42165	80
670	443	40196
176	50997	443
60	443	50997
280	443	50997
54	50997	443
799	50997	443
60	443	50997
1514	443	50997
1430	443	50997
54	50997	443
1514	443	50997
1514	443	50997
54	50997	443
1388	443	50997
1514	443	50997
54	50997	443
1430	443	50997
1514	443	50997
54	50997	443
1430	443	50997
1472	443	50997
54	50997	443
1514	443	50997
1430	443	50997
54	50997	443
1472	443	50997
1472	443	50997
1514	443	50997
1430	443	50997
1514	443	50997
1430	443	50997
54	50997	443
54	40196	443
1514	443	50997
1430	443	50997
54	50997	443
1472	443	50997
1514	443	50997
833	50997	443
60	443	50997
917	443	50997
54	50997	443
493	35882	80
60	80	35882
440	35884	80
60	80	35884
1514	80	35882
54	35882	80
1514	80	35882
54	35882	80
240	80	35882
54	35882	80
796	80	35884
54	35884	80
70	64632	443
70	64632	443
60	80	34089
54	34089	80
741	42165	80
60	80	42165
656	80	42165
54	42165	80
742	42165	80
60	80	42165
651	80	42165
54	42165	80
743	42165	80
60	80	42165
588	80	42165
54	42165	80
746	42165	80
60	80	42165
617	80	42165
54	42165	80
747	42165	80
60	80	42165
519	80	42165
54	42165	80
748	42165	80
60	80	42165
520	80	42165
54	42165	80
749	42165	80
60	80	42165
521	80	42165
54	42165	80
769	53600	80
60	80	53600
734	54156	80
60	80	54156
54	53600	80
60	80	53600
1514	80	54156
54	54156	80
371	80	54156
54	54156	80
281	80	53600
54	53600	80
571	35882	80
60	80	35882
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
1514	80	35882
1207	80	35882
54	35882	80
54	35882	80
54	35882	80
70	64632	80
1514	80	54156
54	54156	80
1514	80	54156
54	54156	80
1514	80	54156
54	54156	80
1514	80	54156
1304	80	54156
1472	80	54156
1514	80	54156
1430	80	54156
1472	80	54156
54	54156	80
54	54156	80
54	54156	80
54	54156	80
241	80	54156
54	54156	80
54	54156	80
54	54156	80
627	33787	80
627	33790	80
60	80	33787
627	33788	80
627	33791	80
60	80	33790
60	80	33788
631	33792	80
581	33789	80
60	80	33791
60	80	33792
60	80	33789
218	80	33787
54	33787	80
631	33787	80
218	80	33791
60	80	33787
631	33791	80
218	80	33788
60	80	33791
1472	80	33792
631	33788	80
1353	80	33792
54	33792	80
1472	80	33790
60	80	33788
1514	80	33790
388	80	33790
54	33790	80
1472	80	33789
1514	80	33789
568	80	33789
54	33789	80
218	80	33787
218	80	33791
1514	80	33788
1430	80	33788
54	33788	80
1472	80	33788
1472	80	33788
54	33788	80
1472	80	33788
1514	80	33788
688	80	33788
54	33788	80
579	33790	80
60	80	33790
579	33792	80
60	80	33792
579	33789	80
60	80	33789
579	33787	80
60	80	33787
579	33791	80
60	80	33791
579	33788	80
60	80	33788
1514	80	33790
1430	80	33790
1472	80	33790
1472	80	33790
1472	80	33790
54	33790	80
1472	80	33790
54	33790	80
1472	80	33790
1514	80	33790
1430	80	33790
54	33790	80
1514	80	33790
680	80	33790
54	33790	80
1472	80	33792
1472	80	33792
1472	80	33792
1514	80	33792
1430	80	33792
54	33792	80
1493	80	33792
1514	80	33791
1430	80	33791
54	33791	80
1514	80	33791
1430	80	33791
54	33791	80
116	80	33791
1472	80	33789
1514	80	33789
1430	80	33789
54	33789	80
1472	80	33789
1514	80	33789
54	33789	80
300	80	33789
1514	80	33788
1430	80	33788
54	33788	80
1472	80	33788
1472	80	33788
54	33788	80
1514	80	33788
479	80	33788
54	33788	80
54	33792	80
1514	80	33787
1430	80	33787
54	33787	80
1472	80	33787
1472	80	33787
54	33787	80
1472	80	33787
1514	80	33787
54	33787	80
1430	80	33787
1046	80	33787
54	33787	80
54	33791	80
54	33789	80
731	56683	80
60	80	56683
377	80	56683
54	56683	80
70	64633	443
562	35884	80
60	80	35884
620	80	35884
54	35884	80
54	34089	80
60	80	34089
793	42165	80
60	80	42165
194	80	42165
54	42165	80
802	54156	80
60	80	54156
1457	80	54156
54	54156	80
1138	80	54156
54	54156	80
74	46324	80
74	46325	80
60	80	46324
54	46324	80
60	80	46325
54	46325	80
610	46324	80
607	46325	80
60	80	46324
60	80	46325
194	80	46325
54	46325	80
605	80	46324
54	46324	80
464	35882	80
60	80	35882
1056	80	35882
54	35882	80
1514	80	54156
54	54156	80
1430	80	54156
54	54156	80
1514	80	54156
54	54156	80
1430	80	54156
54	54156	80
1514	80	54156
54	54156	80
1430	80	54156
54	54156	80
1514	80	54156
54	54156	80
1430	80	54156
54	54156	80
1514	80	54156
54	54156	80
1430	80	54156
54	54156	80
1514	80	54156
54	54156	80
1430	80	54156
54	54156	80
1514	80	54156
54	54156	80
1020	80	54156
54	54156	80
486	35884	80
60	80	35884
838	80	35884
54	35884	80
74	43562	443
60	443	43562
54	43562	443
228	43562	443
60	443	43562
1514	443	43562
54	43562	443
1514	443	43562
54	43562	443
687	443	43562
54	43562	443
815	42165	80
60	80	42165
498	35882	80
60	80	35882
829	80	42165
54	42165	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1472	80	35882
54	35882	80
1472	80	35882
54	35882	80
1472	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1472	80	35882
54	35882	80
1514	80	35882
54	35882	80
1514	80	35882
54	35882	80
1388	80	35882
1472	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
54	35882	80
1472	80	35882
1472	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
54	35882	80
1514	80	35882
1430	80	35882
54	35882	80
1472	80	35882
1472	80	35882
54	35882	80
1472	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
54	35882	80
1472	80	35882
1472	80	35882
54	35882	80
1472	80	35882
1472	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
1472	80	35882
54	35882	80
1514	80	35882
1430	80	35882
54	35882	80
1472	80	35882
1514	80	35882
1430	80	35882
1514	80	35882
1430	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
1514	80	35882
1430	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
1514	80	35882
1430	80	35882
483	80	35882
54	35882	80
1514	80	35882
54	35882	80
1514	80	35882
54	35882	80
1514	80	35882
54	35882	80
1514	80	35882
54	35882	80
1514	80	35882
1514	80	35882
1514	80	35882
1514	80	35882
1514	80	35882
1514	80	35882
1514	80	35882
1514	80	35882
1514	80	35882
1514	80	35882
1514	80	35882
413	80	35882
54	35882	80
176	43562	443
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1472	80	35882
54	35882	80
1472	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
1514	80	35882
1430	80	35882
1514	80	35882
1430	80	35882
1514	80	35882
1430	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
54	35882	80
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
483	80	35882
54	35882	80
1514	80	35882
1514	80	35882
1514	80	35882
1514	80	35882
1514	80	35882
833	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
54	35882	80
1472	80	35882
54	35882	80
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
296	443	43562
54	43562	443
1472	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
54	35882	80
1514	80	35882
1430	80	35882
1472	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1472	80	35882
1514	80	35882
1430	80	35882
1472	80	35882
54	35882	80
1472	80	35882
1514	80	35882
1430	80	35882
54	35882	80
1514	80	35882
274	80	35882
54	35882	80
539	43562	443
60	443	43562
1514	443	43562
847	443	43562
54	43562	443
568	54156	80
60	80	54156
587	46324	80
60	80	46324
74	46734	80
651	80	54156
54	54156	80
605	80	46324
54	46324	80
60	80	46734
54	46734	80
721	46734	80
60	80	46734
685	54156	80
60	80	54156
1514	46325	80
77	46325	80
60	80	46325
60	80	46325
429	80	46734
54	46734	80
442	80	54156
1383	80	46325
54	46325	80
54	46325	80
60	80	46325
453	35884	80
60	80	35884
74	43301	80
60	80	43301
54	43301	80
1514	43301	80
60	80	43301
111	43301	80
60	80	43301
1514	80	35884
54	35884	80
1430	80	35884
54	35884	80
1514	80	35884
54	35884	80
408	80	35884
54	35884	80
54	54156	80
1382	80	43301
54	43301	80
54	43301	80
60	80	43301
461	33790	80
60	80	33790
461	33792	80
60	80	33792
465	33791	80
60	80	33791
461	33789	80
60	80	33789
461	33788	80
60	80	33788
461	33787	80
60	80	33787
1514	80	33791
54	33791	80
1430	80	33791
54	33791	80
1472	80	33791
54	33791	80
1472	80	33791
54	33791	80
1472	80	33791
54	33791	80
1514	80	33791
54	33791	80
1430	80	33791
54	33791	80
1472	80	33791
54	33791	80
1472	80	33791
54	33791	80
1472	80	33791
54	33791	80
1472	80	33791
54	33791	80
1472	80	33791
54	33791	80
1472	80	33791
54	33791	80
1472	80	33791
54	33791	80
1472	80	33791
54	33791	80
1514	80	33791
54	33791	80
1430	80	33791
54	33791	80
1514	80	33791
1430	80	33791
54	33791	80
1514	80	33791
1176	80	33791
54	33791	80
1514	80	33790
1430	80	33790
620	80	33790
54	33790	80
1472	80	33787
1472	80	33787
54	33787	80
1514	80	33787
808	80	33787
54	33787	80
1472	80	33789
54	33789	80
1472	80	33789
54	33789	80
1514	80	33789
54	33789	80
894	80	33789
54	33789	80
1514	80	33788
1185	80	33788
54	33788	80
1514	80	33792
54	33792	80
1430	80	33792
54	33792	80
1082	80	33792
54	33792	80
74	34423	80
444	35882	80
60	80	35882
60	80	34423
54	34423	80
1514	34423	80
60	80	34423
110	34423	80
60	80	34423
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1472	80	35882
54	35882	80
1472	80	35882
54	35882	80
1472	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1472	80	35882
54	35882	80
1472	80	35882
54	35882	80
1472	80	35882
54	35882	80
1472	80	35882
54	35882	80
1472	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1472	80	35882
54	35882	80
1472	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1514	80	35882
54	35882	80
569	80	35882
54	35882	80
1472	80	35882
54	35882	80
1472	80	35882
54	35882	80
1472	80	35882
54	35882	80
1514	80	35882
54	35882	80
1430	80	35882
54	35882	80
1472	80	35882
54	35882	80
1472	80	35882
54	35882	80
1472	80	35882
54	35882	80
1472	80	35882
54	35882	80
1514	80	35882
54	35882	80
836	80	35882
54	35882	80
440	41355	80
60	80	41355
1514	80	41355
54	41355	80
1430	80	41355
54	41355	80
1472	80	41355
54	41355	80
1472	80	41355
54	41355	80
1514	80	41355
54	41355	80
843	80	41355
54	41355	80
455	35884	80
60	80	35884
459	35882	80
60	80	35882
54	36468	80
60	80	36468
74	35907	80
60	80	36468
54	36468	80
60	80	35907
54	35907	80
455	35907	80
60	80	35907
1337	80	35882
54	35882	80
1514	80	35884
54	35884	80
1430	80	35884
54	35884	80
1514	80	35884
54	35884	80
271	80	35884
54	35884	80
1514	80	35907
54	35907	80
381	80	35907
54	35907	80
677	42165	80
60	80	42165
194	80	42165
54	42165	80
468	41355	80
60	80	41355
1514	80	41355
54	41355	80
1430	80	41355
54	41355	80
1514	80	41355
54	41355	80
1430	80	41355
54	41355	80
1472	80	41355
54	41355	80
1514	80	41355
54	41355	80
1430	80	41355
54	41355	80
1514	80	41355
54	41355	80
1430	80	41355
54	41355	80
1472	80	41355
54	41355	80
1514	80	41355
54	41355	80
1430	80	41355
54	41355	80
1514	80	41355
54	41355	80
1430	80	41355
1472	80	41355
54	41355	80
