30907,80,1
10906,71,1
61162,84,1
65403,74,1
47649,78,1
17091,71,1
22693,87,1
22916,75,1
13139,85,1
29095,79,1
29325,77,1
27576,75,1
51810,84,1
17401,75,1
15494,74,1
43811,81,1
26034,78,1
2958,71,1
59003,77,1
63806,73,1
42926,74,1
9438,84,1
59675,67,1
54944,72,1
48701,75,1
61092,80,1
7934,76,1
21304,80,1
29326,70,1
33077,76,1
2230,77,1
64449,85,1
62036,84,1
47666,69,1
57191,73,1
5515,71,1
6236,83,1
42936,74,1
40372,95,1
24446,76,1
52526,75,1
32374,77,1
45413,75,1
56617,76,1
2161,93,1
55818,83,1
38949,82,1
3847,86,1
16390,79,1
51728,73,1
61332,76,1
3040,78,1
36616,73,1
10696,78,1
61326,75,1
60527,76,1
1507,76,1
38892,75,1
57510,79,1
22929,78,1
25340,87,1
31734,75,1
52615,80,1
14880,84,1
34882,82,1
65259,86,1
34053,73,1
62869,80,1
50202,81,1
52385,76,1
46135,70,1
42953,75,1
25342,75,1
37424,81,1
32700,73,1
9545,81,1
25421,80,1
29281,83,1
46215,79,1
62134,76,1
11649,89,1
21325,75,1
39023,87,1
13319,73,1
3122,84,1
43761,80,1
29361,79,1
18064,73,1
38895,82,1
11585,78,1
49515,85,1
16467,72,1
42970,85,1
38304,75,1
41999,74,1
36483,80,1
47759,106,1
28635,74,1
11750,80,1
54066,85,1
48494,85,1
37513,76,1
39104,70,1
20456,79,1
11001,77,1
6185,73,1
59791,71,1
5630,76,1
43598,76,1
62230,70,1
35599,71,1
32560,73,1
31747,80,1
27766,78,1
9800,76,1
30962,74,1
55767,81,1
30140,83,1
11831,76,1
58092,78,1
39783,72,1
20550,71,1
55860,76,1
41338,78,1
45507,70,1
48582,77,1
34152,78,1
36644,74,1
12394,81,1
42980,76,1
36638,71,1
60398,74,1
34968,88,1
39114,86,1
25441,81,1
53507,71,1
45292,70,1
54069,76,1
13266,89,1
40396,77,1
57526,85,1
49527,73,1
51016,76,1
47943,76,1
35926,76,1
26155,76,1
59960,78,1
43782,79,1
10885,74,1
59053,79,1
12469,81,1
7990,69,1
60493,81,1
46994,76,1
53,85720,592
12398,83,1
40650,90,1
31773,83,1
25293,86,1
13355,79,1
50312,75,1
48737,82,1
51768,81,1
29390,73,1
38088,75,1
4765,79,1
3073,84,1
49702,84,1
61524,78,1
15862,77,1
40716,84,1
10966,79,1
39961,89,1
48831,90,1
6436,76,1
35028,76,1
7077,76,1
60718,72,1
51848,79,1
47875,132,1
39054,73,1
31775,83,1
16813,75,1
47132,82,1
2196,77,1
18996,86,1
19038,74,1
28816,72,1
28593,76,1
56594,76,1
53519,78,1
16807,76,1
57387,83,1
8786,75,1
45391,79,1
11853,76,1
11695,75,1
44901,77,1
40488,76,1
21437,73,1
42173,74,1
52499,76,1
6525,73,1
10082,81,1
61376,64,1
30978,78,1
55876,80,1
37379,79,1
17622,76,1
57619,75,1
33455,70,1
52586,74,1
37624,85,1
61391,80,1
28754,72,1
54270,76,1
4120,76,1
14166,71,1
23793,75,1
9003,84,1
44681,75,1
36754,84,1
53458,75,1
12813,74,1
58433,73,1
14340,81,1
7097,93,1
8133,72,1
52760,73,1
6621,80,1
63878,71,1
31037,81,1
20734,80,1
63892,77,1
37626,81,1
50169,70,1
45561,67,1
2604,81,1
27129,88,1
9920,76,1
24746,82,1
18424,70,1
7414,76,1
12822,77,1
15891,91,1
37398,73,1
32595,79,1
51062,74,1
5910,81,1
60754,75,1
64693,82,1
29557,72,1
48103,76,1
48853,76,1
63230,76,1
59308,83,1
40681,79,1
23127,75,1
64694,84,1
44764,82,1
59229,76,1
7502,95,1
35223,76,1
60669,125,1
59987,73,1
20745,73,1
23049,71,1
35981,85,1
61469,89,1
54513,76,1
55082,76,1
7338,73,1
39979,77,1
12761,75,1
3270,74,1
24014,76,1
4884,80,1
22179,83,1
11047,76,1
30422,75,1
27076,80,1
32850,71,1
45652,79,1
56034,74,1
52023,81,1
41490,71,1
53638,90,1
39245,75,1
3193,73,1
25486,72,1
61486,73,1
12020,80,1
63985,78,1
43312,75,1
64784,92,1
61558,81,1
10192,78,1
23310,71,1
24781,78,1
29742,77,1
57592,79,1
25580,76,1
61652,76,1
46540,74,1
63093,80,1
59263,90,1
25811,72,1
50507,76,1
57586,74,1
31153,78,1
19238,74,1
35079,75,1
51084,74,1
49911,83,1
29658,77,1
49904,77,1
11981,87,1
60033,94,1
46390,73,1
13559,74,1
61806,83,1
9108,81,1
56947,75,1
48883,1816645,3785
45729,90,1
22508,75,1
60777,74,1
30600,96,1
33805,80,1
18527,76,1
64131,85,1
56140,72,1
51330,77,1
37817,93,1
14438,77,1
16115,70,1
54298,79,1
30357,71,1
46550,76,1
17729,71,1
7382,85,1
55328,84,1
61499,90,1
42612,75,1
43318,78,1
4899,74,1
13812,78,1
5027,80,1
34449,80,1
5035,159,2
38395,73,1
7527,81,1
62550,91,1
63249,76,1
25830,79,1
36119,91,1
8412,83,1
43319,76,1
23166,76,1
18631,87,1
56301,76,1
26551,78,1
5786,74,1
11171,76,1
63409,77,1
46547,87,1
45920,80,1
56151,94,1
25595,74,1
7701,76,1
58492,76,1
35178,76,1
20107,78,1
62618,88,1
5881,74,1
31182,97,1
39276,79,1
15177,80,1
35423,82,1
61754,86,1
58652,85,1
64224,89,1
5789,125,1
1785,82,1
9064,69,1
6904,76,1
3462,73,1
1028,85,1
2821,76,1
48976,77,1
32876,72,1
16128,71,1
51337,79,1
35281,75,1
34475,78,1
49862,82,1
13911,78,1
36145,85,1
12039,75,1
53922,72,1
12132,74,1
22465,79,1
46723,71,1
14632,96,1
60136,81,1
50625,70,1
45016,77,1
8281,78,1
44080,84,1
27506,80,1
20796,70,1
1952,73,1
64147,92,1
56320,80,1
50395,76,1
58719,80,1
10621,77,1
59460,76,1
4191,75,1
61923,85,1
8282,79,1
16967,81,1
8196,80,1
7490,95,1
30459,92,1
20876,75,1
59540,75,1
42707,96,1
26644,72,1
52153,79,1
13677,75,1
4179,80,1
47517,79,1
58822,77,1
61846,87,1
42492,72,1
6844,84,1
32974,75,1
25031,73,1
38806,70,1
27509,82,1
19610,73,1
24153,74,1
64164,73,1
53025,76,1
57952,132,1
27452,73,1
12973,72,1
11259,72,1
40224,81,1
52090,81,1
